datetime,ticker,open,high,low,close,volume,vwap,returns
2025-09-08,AAPL,239.3000030517578,240.14999389648438,236.33999633789062,237.8800048828125,48999500,238.12333170572916,-0.007551410322323426
2025-09-09,AAPL,237.0,238.77999877929688,233.36000061035156,234.35000610351562,66313900,235.49666849772134,-0.014839409394815983
2025-09-10,AAPL,232.19000244140625,232.4199981689453,225.9499969482422,226.7899932861328,83440800,228.38666280110678,-0.03225949486019408
2025-09-11,AAPL,226.8800048828125,230.4499969482422,226.64999389648438,230.02999877929688,50208600,229.04332987467447,0.014286368839370622
2025-09-12,AAPL,229.22000122070312,234.50999450683594,229.02000427246094,234.07000732421875,55824200,232.53333536783853,0.017562963814985233
2025-09-15,AAPL,237.0,238.19000244140625,235.02999877929688,236.6999969482422,42699500,236.63999938964844,0.011235910376080627
2025-09-16,AAPL,237.17999267578125,241.22000122070312,236.32000732421875,238.14999389648438,63421100,238.5633341471354,0.0061258849469238985
2025-09-17,AAPL,238.97000122070312,240.10000610351562,237.72999572753906,238.99000549316406,46508000,238.94000244140625,0.0035272375318422533
2025-09-18,AAPL,239.97000122070312,241.1999969482422,236.64999389648438,237.8800048828125,44249600,238.57666524251303,-0.0046445482440198305
2025-09-19,AAPL,241.22999572753906,246.3000030517578,240.2100067138672,245.5,163741300,244.00333658854166,0.03203293660995743
2025-09-22,AAPL,248.3000030517578,256.6400146484375,248.1199951171875,256.0799865722656,105517400,253.61333211263022,0.04309566831880085
2025-09-23,AAPL,255.8800048828125,257.3399963378906,253.5800018310547,254.42999267578125,60275200,255.11666361490884,-0.006443275472520216
2025-09-24,AAPL,255.22000122070312,255.74000549316406,251.0399932861328,252.30999755859375,42303700,253.02999877929688,-0.008332331793480807
2025-09-25,AAPL,253.2100067138672,257.1700134277344,251.7100067138672,256.8699951171875,55202100,255.25000508626303,0.018072995928489766
2025-09-26,AAPL,254.10000610351562,257.6000061035156,253.77999877929688,255.4600067138672,46076300,255.61333719889322,-0.005489112898051984
2025-09-29,AAPL,254.55999755859375,255.0,253.00999450683594,254.42999267578125,40127700,254.14666239420572,-0.004031997224675621
2025-09-30,AAPL,254.86000061035156,255.9199981689453,253.11000061035156,254.6300048828125,37704300,254.55333455403647,0.0007861188255666729
2025-10-01,AAPL,255.0399932861328,258.7900085449219,254.92999267578125,255.4499969482422,48713900,256.38999938964844,0.003220327729275496
2025-10-02,AAPL,256.5799865722656,258.17999267578125,254.14999389648438,257.1300048828125,42630200,256.4866638183594,0.00657666061710982
2025-10-03,AAPL,254.6699981689453,259.239990234375,253.9499969482422,258.0199890136719,49155600,257.0699920654297,0.0034612223931820285
2025-10-06,AAPL,257.989990234375,259.07000732421875,255.0500030517578,256.69000244140625,44664100,256.9366709391276,-0.005154587353288997
2025-10-07,AAPL,256.80999755859375,257.3999938964844,255.42999267578125,256.4800109863281,31955800,256.43666585286456,-0.0008180741481198517
2025-10-08,AAPL,256.5199890136719,258.5199890136719,256.1099853515625,258.05999755859375,36496900,257.5633239746094,0.006160271773966164
2025-10-09,AAPL,257.80999755859375,258.0,253.13999938964844,254.0399932861328,38322000,255.05999755859375,-0.015577789314472068
2025-10-10,AAPL,254.94000244140625,256.3800048828125,244.0,245.27000427246094,61999100,248.5500030517578,-0.034522080166306646
2025-10-13,AAPL,249.3800048828125,249.69000244140625,245.55999755859375,247.66000366210938,38142900,247.63666788736978,0.009744360696440912
2025-10-14,AAPL,246.60000610351562,248.85000610351562,244.6999969482422,247.77000427246094,35478000,247.1066691080729,0.0004441597703503941
2025-10-15,AAPL,249.49000549316406,251.82000732421875,247.47000122070312,249.33999633789062,33893600,249.5433349609375,0.0063364896410271765
2025-10-16,AAPL,248.25,249.0399932861328,245.1300048828125,247.4499969482422,39777000,247.2066650390625,-0.007580008893106838
2025-10-17,AAPL,248.02000427246094,253.3800048828125,247.27000427246094,252.2899932861328,49147000,250.9800008138021,0.019559492412937862
2025-10-20,AAPL,255.88999938964844,264.3800048828125,255.6300048828125,262.239990234375,90483000,260.75,0.03943873008454002
2025-10-21,AAPL,261.8800048828125,265.2900085449219,261.8299865722656,262.7699890136719,46695900,263.2966613769531,0.002021044840732289
2025-10-22,AAPL,262.6499938964844,262.8500061035156,255.42999267578125,258.45001220703125,45015300,258.9100036621094,-0.016440145325788524
2025-10-23,AAPL,259.94000244140625,260.6199951171875,258.010009765625,259.5799865722656,32754900,259.40333048502606,0.004372119604812541
2025-10-24,AAPL,261.19000244140625,264.1300048828125,259.17999267578125,262.82000732421875,38253700,262.0433349609375,0.012481781799657865
2025-10-27,AAPL,264.8800048828125,269.1199951171875,264.6499938964844,268.80999755859375,44888200,267.5266621907552,0.02279122619072771
2025-10-28,AAPL,268.989990234375,269.8900146484375,268.1499938964844,269.0,41534800,269.0133361816406,0.0007068280314419528
2025-10-29,AAPL,269.2799987792969,271.4100036621094,267.1099853515625,269.70001220703125,51086700,269.4066670735677,0.0026022758625696696
2025-10-30,AAPL,271.989990234375,274.1400146484375,268.4800109863281,271.3999938964844,69886500,271.3400065104167,0.006303231785351748
2025-10-31,AAPL,276.989990234375,277.32000732421875,269.1600036621094,270.3699951171875,86167100,272.28333536783856,-0.0037951319176879883
2025-11-03,AAPL,270.4200134277344,270.8500061035156,266.25,269.04998779296875,50194600,268.71666463216144,-0.0048822256465500535
2025-11-04,AAPL,268.3299865722656,271.489990234375,267.6199951171875,270.0400085449219,49274800,269.71666463216144,0.003679690752169673
2025-11-05,AAPL,268.6099853515625,271.70001220703125,266.92999267578125,270.1400146484375,43683100,269.5900065104167,0.00037033809935982376
2025-11-06,AAPL,267.8900146484375,273.3999938964844,267.8900146484375,269.7699890136719,51204000,270.35333251953125,-0.001369754996301431
2025-11-07,AAPL,269.79998779296875,272.2900085449219,266.7699890136719,268.4700012207031,48227400,269.1766662597656,-0.004818874767062664
2025-11-10,AAPL,268.9599914550781,273.7300109863281,267.4599914550781,269.42999267578125,41312400,270.2066650390625,0.003575786682732396
2025-11-11,AAPL,269.80999755859375,275.9100036621094,269.79998779296875,275.25,46208300,273.65333048502606,0.021601185771556786
2025-11-12,AAPL,275.0,275.7300109863281,271.70001220703125,273.4700012207031,48398000,273.6333414713542,-0.006466843884820661
2025-11-13,AAPL,274.1099853515625,276.70001220703125,272.0899963378906,272.95001220703125,49602800,273.91334025065106,-0.0019014480979659965
2025-11-14,AAPL,271.04998779296875,275.9599914550781,269.6000061035156,272.4100036621094,47431300,272.6566670735677,-0.0019784155368063328
2025-11-17,AAPL,268.82000732421875,270.489990234375,265.7300109863281,267.4599914550781,45018300,267.89333089192706,-0.018171183658773127
2025-11-18,AAPL,269.989990234375,270.7099914550781,265.32000732421875,267.44000244140625,45677300,267.8233337402344,-7.473646268785217e-05
2025-11-19,AAPL,265.5299987792969,272.2099914550781,265.5,268.55999755859375,40424500,268.7566630045573,0.004187836924032684
2025-11-20,AAPL,270.8299865722656,275.42999267578125,265.9200134277344,266.25,45823600,269.2000020345052,-0.008601420835542606
2025-11-21,AAPL,265.95001220703125,273.3299865722656,265.6700134277344,271.489990234375,59030800,270.163330078125,0.019680714495305063
2025-11-24,AAPL,270.8999938964844,277.0,270.8999938964844,275.9200134277344,65585800,274.60666910807294,0.0163174457722548
2025-11-25,AAPL,275.2699890136719,280.3800048828125,275.25,276.9700012207031,46914200,277.53333536783856,0.003805406428931457
2025-11-26,AAPL,276.9599914550781,279.5299987792969,276.6300048828125,277.54998779296875,33431400,277.90333048502606,0.0020940411225383038
2025-11-28,AAPL,277.260009765625,279.0,275.989990234375,278.8500061035156,20135600,277.94666544596356,0.004683906927485104
2025-12-01,AAPL,278.010009765625,283.4200134277344,276.1400146484375,283.1000061035156,46587700,280.8866780598958,0.015241168753721723
2025-12-02,AAPL,283.0,287.3999938964844,282.6300048828125,286.19000244140625,53669500,285.4066670735677,0.010914857899228636
2025-12-03,AAPL,286.20001220703125,288.6199951171875,283.29998779296875,284.1499938964844,43538700,285.3566589355469,-0.00712816145749029
2025-12-04,AAPL,284.1000061035156,284.7300109863281,278.5899963378906,280.70001220703125,43989100,281.3400065104167,-0.012141410394363561
2025-12-05,AAPL,280.5400085449219,281.1400146484375,278.04998779296875,278.7799987792969,47265800,279.3233337402344,-0.00684009028940924
2025-12-08,AAPL,278.1300048828125,279.6700134277344,276.1499938964844,277.8900146484375,38211800,277.90334065755206,-0.00319242461710445
2025-12-09,AAPL,278.1600036621094,280.0299987792969,276.9200134277344,277.17999267578125,32193300,278.0433349609375,-0.002555046727945598
2025-12-10,AAPL,277.75,279.75,276.44000244140625,278.7799987792969,33038300,278.3233337402344,0.00577244442526248
2025-12-11,AAPL,279.1000061035156,279.5899963378906,273.80999755859375,278.0299987792969,33248000,277.14333089192706,-0.0026902934331158868
2025-12-12,AAPL,277.8999938964844,279.2200012207031,276.82000732421875,278.2799987792969,39532900,278.10666910807294,0.0008991835452922814
2025-12-15,AAPL,280.1499938964844,280.1499938964844,272.8399963378906,274.1099853515625,50409100,275.6999918619792,-0.014984955605960026
2025-12-16,AAPL,272.82000732421875,275.5,271.7900085449219,274.6099853515625,37648600,273.96666463216144,0.0018240853187405648
2025-12-17,AAPL,275.010009765625,276.1600036621094,271.6400146484375,271.8399963378906,50138700,273.2133382161458,-0.010086993049891024
2025-12-18,AAPL,273.6099853515625,273.6300048828125,266.95001220703125,272.19000244140625,51630700,270.92333984375,0.001287544541755281
2025-12-19,AAPL,272.1499938964844,274.6000061035156,269.8999938964844,273.6700134277344,144632000,272.7233378092448,0.005437418615868328
2025-12-22,AAPL,272.8599853515625,273.8800048828125,270.510009765625,270.9700012207031,36571800,271.7866719563802,-0.009865941003960987
2025-12-23,AAPL,270.8399963378906,272.5,269.55999755859375,272.3599853515625,29642000,271.47332763671875,0.005129660569795913
2025-12-24,AAPL,272.3399963378906,275.42999267578125,272.20001220703125,273.80999755859375,17910600,273.81333414713544,0.005323881205087977
2025-12-26,AAPL,274.1600036621094,275.3699951171875,272.8599853515625,273.3999938964844,21521800,273.8766581217448,-0.0014974020881820538
2025-12-29,AAPL,272.69000244140625,274.3599853515625,272.3500061035156,273.760009765625,23715200,273.49000040690106,0.0013168100847762432
2025-12-30,AAPL,272.80999755859375,274.0799865722656,272.2799987792969,273.0799865722656,22139600,273.1466573079427,-0.0024840121606569676
2025-12-31,AAPL,273.05999755859375,273.67999267578125,271.75,271.8599853515625,27293600,272.42999267578125,-0.004467559984957958
2026-01-02,AAPL,272.260009765625,277.8399963378906,269.0,271.010009765625,37838100,272.6166687011719,-0.0031265196488491354
2026-01-05,AAPL,270.6400146484375,271.510009765625,266.1400146484375,267.260009765625,45647200,268.3033447265625,-0.013837127282653072
2026-01-06,AAPL,267.0,267.54998779296875,262.1199951171875,262.3599853515625,52352100,264.00998942057294,-0.01833429707033085
2026-01-07,AAPL,263.20001220703125,263.67999267578125,259.80999755859375,260.3299865722656,48309800,261.27332560221356,-0.007737455757884204
2026-01-08,AAPL,257.0199890136719,259.2900085449219,255.6999969482422,259.0400085449219,50419300,258.010004679362,-0.004955164959399183
2026-01-09,AAPL,259.0799865722656,260.2099914550781,256.2200012207031,259.3699951171875,39997000,258.59999593098956,0.00127388264893602
2026-01-12,AAPL,259.1600036621094,261.29998779296875,256.79998779296875,260.25,45263800,259.4499918619792,0.0033928553779511983
2026-01-13,AAPL,258.7200012207031,261.80999755859375,258.3900146484375,261.04998779296875,45730800,260.4166666666667,0.003073920434077726
2026-01-14,AAPL,259.489990234375,261.82000732421875,256.7099914550781,259.9599914550781,40019400,259.4966634114583,-0.004175431483854575
2026-01-15,AAPL,260.6499938964844,261.0400085449219,257.04998779296875,258.2099914550781,39388600,258.76666259765625,-0.006731805114335909
2026-01-16,AAPL,257.8999938964844,258.8999938964844,254.92999267578125,255.52999877929688,72142800,256.4533284505208,-0.010379120733008063
2026-01-20,AAPL,252.72999572753906,254.7899932861328,243.4199981689453,246.6999969482422,80267500,248.30332946777344,-0.03455563680678142
2026-01-21,AAPL,248.6999969482422,251.55999755859375,245.17999267578125,247.64999389648438,54641700,248.12999471028647,0.0038508186461043703
2026-01-22,AAPL,249.1999969482422,251.0,248.14999389648438,248.35000610351562,39708300,249.16666666666666,0.002826619116832463
2026-01-23,AAPL,247.32000732421875,249.41000366210938,244.67999267578125,248.0399932861328,41689000,247.3766632080078,-0.0012482899527435087
2026-01-26,AAPL,251.47999572753906,256.55999755859375,249.8000030517578,255.41000366210938,55969200,253.92333475748697,0.02971299216040002
2026-01-27,AAPL,259.1700134277344,261.95001220703125,258.2099914550781,258.2699890136719,49648300,259.47666422526044,0.01119762464490659
2026-01-28,AAPL,257.6499938964844,258.8599853515625,254.50999450683594,256.44000244140625,41288000,256.60332743326825,-0.007085556394896275
2026-01-29,AAPL,258.0,259.6499938964844,254.41000366210938,258.2799987792969,67253000,257.44666544596356,0.007175153331668849
2026-01-30,AAPL,255.1699981689453,261.8999938964844,252.17999267578125,259.4800109863281,92443400,257.85333251953125,0.004646167774132071
2026-02-02,AAPL,260.0299987792969,270.489990234375,259.2099914550781,270.010009765625,73913400,266.5699971516927,0.04058115590203082
2026-02-03,AAPL,269.20001220703125,271.8800048828125,267.6099853515625,269.4800109863281,64394700,269.6566670735677,-0.0019628856713753695
2026-02-04,AAPL,272.2900085449219,278.95001220703125,272.2900085449219,276.489990234375,90545700,275.9100036621094,0.026012984125945104
2026-02-05,AAPL,278.1300048828125,279.5,273.2300109863281,275.9100036621094,52977400,276.2133382161458,-0.0020976765624461935
2026-02-06,AAPL,277.1199951171875,280.9100036621094,276.92999267578125,278.1199951171875,50453400,278.65333048502606,0.008009827210848641
2026-02-09,AAPL,277.9100036621094,278.20001220703125,271.70001220703125,274.6199951171875,44623400,274.8400065104167,-0.01258449612198953
2026-02-10,AAPL,274.8900146484375,275.3699951171875,272.94000244140625,273.67999267578125,34376900,273.9966634114583,-0.003422920610733904
2026-02-11,AAPL,274.70001220703125,280.17999267578125,274.45001220703125,275.5,51931300,276.7100016276042,0.0066501292492171515
2026-02-12,AAPL,275.5899963378906,275.7200012207031,260.17999267578125,261.7300109863281,81077200,265.8766682942708,-0.049981811301894274
2026-02-13,AAPL,262.010009765625,262.2300109863281,255.4499969482422,255.77999877929688,56290700,257.82000223795575,-0.022733396848946263
2026-02-17,AAPL,258.04998779296875,266.2900085449219,255.5399932861328,263.8800048828125,58469100,261.90333557128906,0.031667863563111576
2026-02-18,AAPL,263.6000061035156,266.82000732421875,262.45001220703125,264.3500061035156,34203300,264.5400085449219,0.0017811172199722058
2026-02-19,AAPL,262.6000061035156,264.4800109863281,260.04998779296875,260.5799865722656,30845300,261.7033284505208,-0.014261469431454121
2026-02-20,AAPL,258.9700012207031,264.75,258.1600036621094,264.5799865722656,42070500,262.4966634114583,0.015350373037534393
2026-02-23,AAPL,263.489990234375,269.42999267578125,263.3800048828125,266.17999267578125,37308200,266.3299967447917,0.006047343656806037
2026-02-24,AAPL,267.8599853515625,274.8900146484375,267.7099914550781,272.1400146484375,47014600,271.5800069173177,0.022390946489790453
2026-02-25,AAPL,271.7799987792969,274.94000244140625,271.04998779296875,274.2300109863281,33714300,273.4066670735677,0.007679856784716499
2026-02-26,AAPL,274.95001220703125,276.1099853515625,270.79998779296875,272.95001220703125,32345100,273.2866617838542,-0.004667610137537803
2026-02-27,AAPL,272.80999755859375,272.80999755859375,262.8900146484375,264.17999267578125,72366500,266.6266682942708,-0.03213049693728531
2026-03-02,AAPL,262.4100036621094,266.5299987792969,260.20001220703125,264.7200012207031,41827900,263.81667073567706,0.002044093269336189
2026-03-03,AAPL,263.4800109863281,265.55999755859375,260.1300048828125,263.75,38568900,263.14666748046875,-0.0036642536122324376
2026-03-04,AAPL,264.6499938964844,266.1499938964844,261.4200134277344,262.5199890136719,39803100,263.3633321126302,-0.004663548763329417
2026-03-05,AAPL,260.7900085449219,261.55999755859375,257.25,260.2900085449219,49658600,259.7000020345052,-0.00849451684471103
